time,y,a,b,c,d,e,f,g,h,i,j,k
2016-10-19 13:30:00,,,,91.63346613545824,,,,,5.765633578126641,,,
2016-10-19 14:30:00,,,,90.17264276228421,,,,,5.761340720264593,,,
2016-10-19 15:30:00,,,,88.78770631758677,,,,,5.76288999015366,,,
2016-10-19 16:30:00,,,,87.64940239043818,,,,,5.760486989006267,,,
2016-10-19 17:30:00,,,,87.64940239043818,,,,,5.762439586479376,,,
2016-10-19 18:30:00,,,,88.0478087649402,,,,,5.759322810017638,,,
2016-10-19 19:30:00,,,,88.78770631758677,,,,,5.756684428418966,,,
2016-10-19 20:30:00,,,,87.78220451527218,,,,,5.754407387621164,,,
2016-10-19 21:30:00,,,,88.12369569341676,,,,,5.74977823874649,,,
2016-10-19 22:30:00,,,,89.77423638778221,,,,,5.744317836386275,,,
2016-10-19 23:30:00,,,,88.12369569341676,,,,,5.734314379262395,,,
2016-10-20 00:30:00,,,,88.4462151394422,,,,,5.727915847968562,,,
2016-10-20 01:30:00,,,,88.8825649781825,,,,,5.727333122310862,,,
2016-10-20 02:30:00,,,,90.30544488711823,,,,,5.719068087654922,,,
2016-10-20 03:30:00,,,,90.11572756592679,,,,,5.7189255870574005,,,
2016-10-20 04:30:00,,,,90.30544488711823,,,,,5.735521817360995,,,
2016-10-20 05:30:00,,,,88.9774236387782,,,,,5.7448488207555926,,,
2016-10-20 06:30:00,,,,89.90703851261623,,,,,5.744447189607241,,,
2016-10-20 07:30:00,70.41803403616616,,,90.40030354771395,,,,,5.7372169807189515,,,
2016-10-20 08:30:00,,,,90.17264276228421,,,,,5.743412363839541,,,
2016-10-20 09:30:00,,,,90.49516220830964,,,,,5.7484020052972475,,,
2016-10-20 10:30:00,,,,88.71181938911019,,,,,5.7561665914262115,,,
2016-10-20 11:30:00,,,,89.73629292354393,,,,,5.757585235767554,,,
2016-10-20 12:30:00,,,,89.90703851261623,,,,,5.755856143695905,,,
2016-10-20 13:30:00,,,,90.7797381900968,,,,,5.753631692404319,,,
2016-10-20 14:30:00,,,,90.17264276228421,,,,,5.74923325878277,,,
2016-10-20 15:30:00,,,,90.30544488711823,,,,,5.752230436528741,,,
2016-10-20 16:30:00,,,,91.10225763612222,,,,,5.767316839072942,,,
2016-10-20 17:30:00,,,,91.91804211724538,,,,,5.7721733103293715,,,
2016-10-20 18:30:00,,,,92.16467463479424,,,,,5.767368580361316,,,
2016-10-20 19:30:00,,,,92.58205274141538,,,,,5.773599588631285,,,
2016-10-20 20:30:00,,,,93.49269588313412,,,,,5.771404400855257,,,
2016-10-20 21:30:00,,,,93.5306393473724,,,,,5.774400306274485,,,
2016-10-20 22:30:00,,,,93.62549800796813,,,,,5.765661117844655,,,
2016-10-20 23:30:00,,,,94.09979131094656,,,,,5.765842636462915,,,
2016-10-21 00:30:00,,,,95.21912350597594,,,,,5.76638549588203,,,
2016-10-21 01:30:00,,,,95.52267121988224,,,,,5.756409181729133,,,
2016-10-21 02:30:00,,,,95.48472775564395,,,,,5.758365596182523,,,
2016-10-21 03:30:00,,,,93.9100739897552,,,,,5.744048103112409,,,
2016-10-21 04:30:00,,,,91.23505976095623,,,,,5.749517835868868,,,
2016-10-21 05:30:00,,,,93.4357806867767,,,,,5.760337702666009,,,
2016-10-21 06:30:00,,,,95.21912350597594,,,,,5.7792432060454395,,,
2016-10-21 07:30:00,,,,94.85866059571222,,,,,5.771747929081423,,,
2016-10-21 08:30:00,,,,93.75830013280206,,,,,5.767446192293894,,,
2016-10-21 09:30:00,,,,94.289508632138,,,,,5.76554236734672,,,
2016-10-21 10:30:00,,,,95.35192563080994,,,,,5.773862112053511,,,
2016-10-21 11:30:00,,,,95.42781255928654,,,,,5.775551337886563,,,
2016-10-21 12:30:00,,,,94.82071713147394,,,,,5.771870072450728,,,
2016-10-21 13:30:00,,,,92.96148738379821,,,,,5.757660303046604,,,
2016-10-21 14:30:00,,,,94.28950863213794,,,,,5.752699925104494,,,
2016-10-21 15:30:00,,,,94.6689432745208,,,,,5.758110706720892,,,
2016-10-21 16:30:00,,,,94.42231075697194,,,,,5.764884998518895,,,
2016-10-21 17:30:00,,,,94.09979131094656,,,,,5.759587029875513,,,
2016-10-21 18:30:00,,,,93.75830013280206,,,,,5.760978531245907,,,
2016-10-21 19:30:00,,,,94.47922595332938,,,,,5.764216178750193,,,
2016-10-21 20:30:00,,,,94.68791500663994,,,,,5.765583505912076,,,
2016-10-21 21:30:00,,,,95.2380952380951,,,,,5.7630151022854115,,,
2016-10-21 22:30:00,,,,95.88313413014595,,,,,5.755545695965601,,,
2016-10-21 23:30:00,,,,96.66097514703083,,,,,5.751204517048425,,,
2016-10-22 00:30:00,,,,97.07835325365198,,,,,5.750268084550436,,,
2016-10-22 01:30:00,,,,96.94555112881795,,,,,5.741270613787595,,,
2016-10-22 02:30:00,,,,72.90836653386447,,,,,5.733891966776895,,,
2016-10-22 03:30:00,,,,38.51261620185922,,,,,5.73564056785893,,,
2016-10-22 04:30:00,,,,37.18459495351923,,,,,5.737720822117312,,,
2016-10-22 05:30:00,,,,50.13280212483395,,,,,5.739168729974219,,,
2016-10-22 06:30:00,,,,40.172642762284184,,,,,5.73883325981757,,,
2016-10-22 07:30:00,,,,37.6588882564978,,,,,5.734564603525897,,,
2016-10-22 08:30:00,,,,54.338202744577174,,,,,5.733917837421098,,,
2016-10-22 09:30:00,,,,82.05274141529114,,,,,5.731787114201099,,,
2016-10-22 10:30:00,69.86916135196896,,,80.8764940239044,,,,,5.718369580261728,,,
2016-10-22 11:30:00,,,,90.49516220830964,,,,,5.711568993710605,,,
2016-10-22 12:30:00,,,,90.30544488711823,,,,,5.707736745498828,,,
2016-10-22 13:30:00,,,,90.40030354771395,,,,,5.710167737835027,,,
2016-10-22 14:30:00,,,,90.30544488711823,,,,,5.710556645715755,,,
2016-10-22 15:30:00,,,,88.8825649781825,,,,,5.705938947781926,,,
2016-10-22 16:30:00,,,,87.64940239043818,,,,,5.708254158382651,,,
2016-10-22 17:30:00,,,,87.93397837222534,,,,,5.699833475752635,,,
2016-10-22 18:30:00,,,,87.64940239043818,,,,,5.700104905462185,,,
2016-10-22 19:30:00,,,,87.64940239043818,,,,,5.7029863014726825,,,
2016-10-22 20:30:00,,,,88.71181938911019,,,,,5.701967591844001,,,
2016-10-22 21:30:00,,,,88.69284765699106,,,,,5.70428746764286,,,
2016-10-22 22:30:00,,,,89.5086321381142,,,,,5.705925800405376,,,
2016-10-22 23:30:00,,,,89.92601024473535,,,,,5.703086391178081,,,
2016-10-23 00:30:00,,,,89.64143426294822,,,,,5.700363611904098,,,
2016-10-23 01:30:00,,,,88.4082716752039,,,,,5.702836166914581,,,
2016-10-23 02:30:00,,,,88.5790172642762,,,,,5.7018641092672375,,,
2016-10-23 03:30:00,,,,87.7442610510339,,,,,5.703336615441575,,,
2016-10-23 04:30:00,,,,89.1102257636122,,,,,5.702459134083643,,,
2016-10-23 05:30:00,,,,88.02883703282106,,,,,5.708816526812138,,,
2016-10-23 06:30:00,,,,88.18061088977419,,,,,5.714359630411989,,,
2016-10-23 07:30:00,,,,87.64940239043818,,,,,5.715472492221151,,,
2016-10-23 08:30:00,,,,87.91500664010618,,,,,5.71446311298876,,,
2016-10-23 09:30:00,,,,88.9774236387782,,,,,5.7133956308341425,,,
2016-10-23 10:30:00,,,,89.77423638778222,,,,,5.714100923970074,,,
2016-10-23 11:30:00,,,,90.30544488711823,,,,,5.7149970661205245,,,
2016-10-23 12:30:00,,,,90.43824701195223,,,,,5.7135576404420405,,,
2016-10-23 13:30:00,,,,90.7797381900968,,,,,5.714871953988782,,,
2016-10-23 14:30:00,,,,91.89907038512622,,,,,5.714773560719063,,,
2016-10-23 15:30:00,,,,90.7797381900968,,,,,5.709442087470894,,,
2016-10-23 16:30:00,,,,88.8446215139442,,,,,5.70939246672711,,,
2016-10-23 17:30:00,,,,87.7442610510339,,,,,5.711594016136969,,,
2016-10-23 18:30:00,,,,87.64940239043818,,,,,5.715290973602899,,,
2016-10-23 19:30:00,,,,88.12369569341676,,,,,5.715847828616411,,,
2016-10-23 20:30:00,,,,88.0478087649402,,,,,5.718421321550137,,,
2016-10-23 21:30:00,,,,88.21855435401248,,,,,5.722353659467306,,,
2016-10-23 22:30:00,,,,88.4462151394422,,,,,5.722353659467297,,,
2016-10-23 23:30:00,,,,90.68487952950107,,,,,5.716823703244044,,,
2016-10-24 00:30:00,,,,92.96148738379819,,,,,5.713712864307178,,,
2016-10-24 01:30:00,,,,92.29747675962824,,,,,5.709692311734381,,,
2016-10-24 02:30:00,,,,90.30544488711823,,,,,5.711591471483434,,,
2016-10-24 03:30:00,,,,90.30544488711823,,,,,5.713821012082086,,,
2016-10-24 04:30:00,,,,90.7038512616202,,,,,5.713842217528152,,,
2016-10-24 05:30:00,,,,91.72832479605395,,,,,5.713245496276038,,,
2016-10-24 06:30:00,,,,94.156706507304,,,,,5.722715848485986,,,
2016-10-24 07:30:00,,,,94.57408461392507,,,,,5.725506485187344,,,
2016-10-24 08:30:00,,,,92.96148738379819,,,,,5.721732764006688,,,
2016-10-24 09:30:00,,,,92.86662872320244,,,,,5.72790863811691,,,
2016-10-24 10:30:00,,,,94.28950863213794,,,,,5.7353665934958435,,,
2016-10-24 11:30:00,,,,95.61752988047795,,,,,5.735990881827821,,,
2016-10-24 12:30:00,,,,95.48472775564395,,,,,5.73653077248448,,,
2016-10-24 13:30:00,,,,95.80724720166941,,,,,5.7413206586403,,,
2016-10-24 14:30:00,,,,95.48472775564395,,,,,5.763151665358031,,,
2016-10-24 15:30:00,,,,95.61752988047795,,,,,5.779454836397118,,,
2016-10-24 16:30:00,,,,95.61752988047795,,,,,5.7783894747871045,,,
2016-10-24 17:30:00,,,,95.33295389869082,,,,,5.781231428667942,,,
2016-10-24 18:30:00,,,,95.21912350597594,,,,,5.772232261469405,,,
2016-10-24 19:30:00,,,,95.80724720166941,,,,,5.7657175243311585,,,
2016-10-24 20:30:00,,,,96.28154050464796,,,,,5.773577534967407,,,
2016-10-24 21:30:00,,,,96.09182318345654,,,,,5.785460218721028,,,
2016-10-24 22:30:00,,,,95.88313413014595,,,,,5.782330943519897,,,
2016-10-24 23:30:00,,,,96.85069246822226,,,,,5.750328732126157,,,
2016-10-25 00:30:00,,,,97.74236387782199,,,,,5.7396611204317125,,,
2016-10-25 01:30:00,62.38097505612868,,,97.13526845000939,,,,,5.721903255793004,,,
2016-10-25 02:30:00,,,,100.0,,,,,5.709780526389995,,,
2016-10-25 03:30:00,,,,97.7044204135837,,,,,5.725106126365745,,,
2016-10-25 04:30:00,,,,96.28154050464796,,,,,5.748689975254722,,,
2016-10-25 05:30:00,,,,95.61752988047795,,,,,5.757159854519617,,,
2016-10-25 06:30:00,,,,95.35192563080994,,,,,5.775491962637611,,,
2016-10-25 07:30:00,,,,94.95351925630794,,,,,5.788763178999181,,,
2016-10-25 08:30:00,,,,95.48472775564395,,,,,5.787858130561396,,,
2016-10-25 09:30:00,,,,95.71238854107368,,,,,5.786836452170263,,,
2016-10-25 10:30:00,,,,95.48472775564395,,,,,5.788065095714929,,,
2016-10-25 11:30:00,,,,95.33295389869082,,,,,5.796319951756754,,,
2016-10-25 12:30:00,,,,95.61752988047795,,,,,5.806019322784133,,,
2016-10-25 13:30:00,,,,95.61752988047795,,,,,5.825846414849304,,,
2016-10-25 14:30:00,,,,95.88313413014595,,,,,5.842652154959968,,,
2016-10-25 15:30:00,,,,96.66097514703083,,,,,5.831126146809067,,,
2016-10-25 16:30:00,,,,97.87516600265599,,,,,5.789513851789668,,,
2016-10-25 17:30:00,,,,96.85069246822226,,,,,5.796970534841838,,,
2016-10-25 18:30:00,,,,95.61752988047795,,,,,5.809485989105857,,,
2016-10-25 19:30:00,,,,95.52267121988224,,,,,5.812334304620515,,,
2016-10-25 20:30:00,,,,96.01593625497995,,,,,5.806329770514457,,,
2016-10-25 21:30:00,,,,96.94555112881795,,,,,5.788337797751247,,,
2016-10-25 22:30:00,,,,97.47675962815399,,,,,5.7910402197969955,,,
2016-10-25 23:30:00,,,,97.7992790741794,,,,,5.801374481879364,,,
2016-10-26 00:30:00,68.48956291706222,,,99.070385126162,,,,,5.782114847550755,,,
2016-10-26 01:30:00,,,,97.51470309239227,,,,,5.784884702914983,,,
2016-10-26 02:30:00,,,,97.87516600265599,,,,,5.7812611162924235,,,
2016-10-26 03:30:00,,,,96.28154050464796,,,,,5.78308308821782,,,
2016-10-26 04:30:00,,,,95.88313413014595,,,,,5.783977533932589,,,
2016-10-26 05:30:00,,,,95.04837791690366,,,,,5.7853351065892795,,,
2016-10-26 06:30:00,,,,93.89110225763606,,,,,5.787651165407862,,,
2016-10-26 07:30:00,,,,93.15120470498962,,,,,5.789839143332216,,,
2016-10-26 08:30:00,,,,92.69588313413026,,,,,5.790031264673512,,,
2016-10-26 09:30:00,,,,89.92601024473535,,,,,5.78536012901564,,,
2016-10-26 10:30:00,,,,90.43824701195223,,,,,5.78511584227704,,,
2016-10-26 11:30:00,,,,91.82318345664966,,,,,5.785335106589276,,,
2016-10-26 12:30:00,,,,92.96148738379824,,,,,5.778596439940637,,,
2016-10-26 13:30:00,,,,92.58205274141538,,,,,5.770021381663293,,,
2016-10-26 14:30:00,,,,93.49269588313412,,,,,5.77352579367901,,,
2016-10-26 15:30:00,,,,92.29747675962824,,,,,5.773274297088744,,,
2016-10-26 16:30:00,,,,92.16467463479424,,,,,5.766282013305263,,,
2016-10-26 17:30:00,,,,93.7203566685638,,,,,5.7599623662707735,,,
2016-10-26 18:30:00,,,,95.21912350597594,,,,,5.7443695776746555,,,
2016-10-26 19:30:00,,,,44.6547144754316,,,,,5.745949807514977,,,
2016-10-26 20:30:00,,,,37.18459495351923,,,,,5.7530362434789915,,,
2016-10-26 21:30:00,,,,37.18459495351923,,,,,5.741871152019986,,,
2016-10-26 22:30:00,,,,56.44090305444889,,,,,5.742041219697388,,,
2016-10-26 23:30:00,,,,94.3843672927337,,,,,5.746525323321027,,,
2016-10-27 00:30:00,,,,95.21912350597594,,,,,5.743153657397631,,,
2016-10-27 01:30:00,,,,95.52267121988224,,,,,5.736716532191954,,,
2016-10-27 02:30:00,,,,62.98615063555303,,,,,5.726001420298358,,,
2016-10-27 03:30:00,,,,98.65300701954087,,,,,5.737342092850701,,,
2016-10-27 04:30:00,,,,97.87516600265599,,,,,5.740049180094589,,,
2016-10-27 05:30:00,,,,98.08385505596655,,,,,5.744998955313692,,,
2016-10-27 06:30:00,,,,96.94555112881795,,,,,5.744757637337543,,,
2016-10-27 07:30:00,,,,96.28154050464796,,,,,5.74617500935212,,,
2016-10-27 08:30:00,,,,95.61752988047795,,,,,5.752777537037064,,,
2016-10-27 09:30:00,,,,95.52267121988224,,,,,5.7605629045031606,,,
2016-10-27 10:30:00,68.58275100098363,,,95.61752988047795,,,,,5.763798431462829,,,
2016-10-27 11:30:00,,,,94.09979131094664,,,,,5.761763980967938,,,
2016-10-27 12:30:00,,,,92.29747675962824,,,,,5.751587487404251,,,
2016-10-27 13:30:00,,,,90.2105862265225,,,,,5.754757701590064,,,
2016-10-27 14:30:00,,,,90.7038512616202,,,,,5.756037238205254,,,
2016-10-27 15:30:00,,,,93.7203566685638,,,,,5.751905144986212,,,
2016-10-27 16:30:00,,,,95.08632138114194,,,,,5.751251169029743,,,
2016-10-27 17:30:00,,,,95.80724720166941,,,,,5.749102633235042,,,
2016-10-27 18:30:00,,,,93.8911022576361,,,,,5.74452480153982,,,
2016-10-27 19:30:00,,,,93.15120470498962,,,,,5.7276584138534155,,,
2016-10-27 20:30:00,,,,93.49269588313412,,,,,5.725354654193572,,,
2016-10-27 21:30:00,,,,95.42781255928654,,,,,5.718825497352016,,,
2016-10-27 22:30:00,,,,95.75033200531198,,,,,5.718919331450824,,,
2016-10-27 23:30:00,,,,97.04040978941367,,,,,5.711594016136962,,,
2016-10-28 00:30:00,,,,98.27357237715799,,,,,5.701812367978855,,,
2016-10-28 01:30:00,,,,98.17871371656227,,,,,5.698582354435144,,,
2016-10-28 02:30:00,,,,97.21115537848596,,,,,5.699923810952848,,,
2016-10-28 03:30:00,,,,96.85069246822226,,,,,5.69262701696395,,,
2016-10-28 04:30:00,,,,96.81274900398398,,,,,5.691101921283391,,,
2016-10-28 05:30:00,,,,96.28154050464796,,,,,5.6982320404662445,,,
2016-10-28 06:30:00,,,,95.88313413014595,,,,,5.70432182046547,,,
2016-10-28 07:30:00,,,,95.71238854107368,,,,,5.706014015060978,,,
2016-10-28 08:30:00,,,,96.41434262948195,,,,,5.704088984667754,,,
2016-10-28 09:30:00,,,,95.61752988047795,,,,,5.710568096656626,,,
2016-10-28 10:30:00,,,,95.35192563080994,,,,,5.709909879610953,,,
2016-10-28 11:30:00,,,,94.57408461392507,,,,,5.711919307679505,,,
2016-10-28 12:30:00,,,,92.29747675962824,,,,,5.716196446149617,,,
2016-10-28 13:30:00,,,,94.00493265035088,,,,,5.721402807266019,,,
2016-10-28 14:30:00,,,,95.21912350597594,,,,,5.7232073907256265,,,
2016-10-28 15:30:00,,,,96.18668184405225,,,,,5.723304511668584,,,
2016-10-28 16:30:00,,,,97.07835325365198,,,,,5.729261121466552,,,
2016-10-28 17:30:00,,,,95.80724720166941,,,,,5.733663796177307,,,
2016-10-28 18:30:00,,,,94.42231075697194,,,,,5.7319516684625,,,
2016-10-28 19:30:00,,,,92.96148738379821,,,,,5.7301856789147205,,,
2016-10-28 20:30:00,,,,95.08632138114194,,,,,5.7231556494372455,,,
2016-10-28 21:30:00,,,,95.04837791690366,,,,,5.716073030453542,,,
2016-10-28 22:30:00,,,,94.95351925630794,,,,,5.704632268195775,,,
