time,y,a,b,c,d,e,f,g,h,i,j,k
2016-10-19 13:30:00,,,,39.64987579556981,89.55223880597009,,100.0,96.42693014705883,22.19460660866914,0.6116207951070365,93.53070175438594,
2016-10-19 14:30:00,,,,39.63848426498906,89.55223880597009,,100.0,96.57169117647058,22.183646214896243,0.6116207951070365,93.42105263157893,
2016-10-19 15:30:00,,,,39.6322897921387,89.55223880597009,,100.0,96.46139705882354,22.184447496947524,0.6116207951070365,93.54636591478697,
2016-10-19 16:30:00,,,,39.647303514470934,89.55223880597009,,100.0,96.44301470588235,22.17689255189258,0.6116207951070365,93.42105263157893,
2016-10-19 17:30:00,,,,39.64331385399103,89.55223880597009,,100.0,96.36948529411764,22.195730856445174,0.6116207951070365,93.48370927318297,
2016-10-19 18:30:00,,,,39.66420707597784,89.55223880597009,,100.0,96.37867647058823,22.205624236874268,0.6116207951070365,93.59649122807016,
2016-10-19 19:30:00,,,,39.68084815982161,89.55223880597009,,100.0,96.46139705882354,22.196303200767517,0.6116207951070365,93.23308270676688,
2016-10-19 20:30:00,,,,39.69948407390533,89.55223880597009,,100.0,96.37867647058823,22.184790903540932,0.6116207951070365,93.33333333333329,
2016-10-19 21:30:00,,,,39.72048228695739,89.55223880597009,,100.0,96.46139705882354,22.151415053200797,0.6116207951070365,93.42105263157893,
2016-10-19 22:30:00,,,,39.765260976290925,89.55223880597009,,100.0,96.25,22.166361416361447,0.6116207951070365,93.2456140350877,
2016-10-19 23:30:00,,,,39.87061951027968,89.55223880597009,,100.0,96.46139705882354,22.165478370835544,0.6116207951070365,93.23308270676688,
2016-10-20 00:30:00,,,,39.98280246351037,88.95522388059703,,100.0,96.25,22.16498778998782,0.6116207951070365,93.59649122807016,
2016-10-20 01:30:00,,,,40.039917603012,88.27292110874214,,100.0,96.36948529411764,22.170384179312776,0.6116207951070365,93.48370927318297,
2016-10-20 02:30:00,,,,40.10039245660195,87.16417910447751,,100.0,96.44301470588235,22.192460317460345,0.6116207951070365,93.33333333333329,
2016-10-20 03:30:00,,,,40.115248692336294,89.12579957356081,,100.0,96.46139705882354,22.19172444618876,0.6116207951070365,93.48370927318297,
2016-10-20 04:30:00,,,,40.04894683462439,89.55223880597009,,100.0,96.50735294117646,22.35809676434679,0.6116207951070365,93.33333333333329,
2016-10-20 05:30:00,,,,39.96931111162442,89.55223880597009,,100.0,96.46139705882354,22.2870606575964,0.6116207951070365,93.23308270676688,
2016-10-20 06:30:00,,,,39.951200152867,89.55223880597009,,100.0,96.44301470588235,22.357982295482323,0.6116207951070365,93.2456140350877,
2016-10-20 07:30:00,92.21681756723774,,,39.94962528688809,86.56716417910445,,100.0,96.41544117647058,22.197447889412203,0.6116207951070365,92.85714285714286,
2016-10-20 08:30:00,,,,39.93907368482944,86.56716417910445,,100.0,96.50735294117646,22.14884768009771,0.6116207951070365,93.33333333333329,
2016-10-20 09:30:00,,,,39.93335167177274,86.56716417910445,,100.0,96.46139705882354,22.18649158381304,0.6116207951070365,93.29573934837092,
2016-10-20 10:30:00,,,,39.90416415563036,86.56716417910445,,100.0,96.50735294117646,22.198412698412728,0.6116207951070365,93.59649122807016,
2016-10-20 11:30:00,,,,39.882168527458326,86.99360341151385,,100.0,96.46139705882354,22.20080019187165,0.6116207951070365,93.3583959899749,
2016-10-20 12:30:00,,,,39.84132700307205,88.35820895522386,,100.0,96.50735294117646,22.195665445665476,0.6116207951070365,93.2456140350877,
2016-10-20 13:30:00,,,,39.823373530912534,89.55223880597009,,100.0,96.5533088235294,22.190089176696347,0.6116207951070365,93.60902255639093,
2016-10-20 14:30:00,,,,39.84463422162776,89.55223880597009,,100.0,96.57169117647058,22.192345848595878,0.6116207951070365,93.59649122807016,
2016-10-20 15:30:00,,,,39.74699253093563,89.55223880597009,,100.0,96.32352941176471,22.189026251526283,0.6116207951070365,93.10776942355889,
2016-10-20 16:30:00,,,,39.64362882718682,89.55223880597009,,100.0,96.50735294117646,22.18719474969478,0.6116207951070365,93.85964912280701,
2016-10-20 17:30:00,,,,39.6157536993602,89.55223880597009,,100.0,96.50735294117646,22.203988967381854,0.6116207951070365,93.29573934837092,
2016-10-20 18:30:00,,,,39.62819514059355,89.55223880597009,,100.0,96.31433823529412,22.226915445665476,0.6116207951070365,93.2456140350877,
2016-10-20 19:30:00,,,,39.636751912412265,89.55223880597009,,100.0,96.46139705882354,22.266619788941245,0.6116207951070365,93.67167919799496,
2016-10-20 20:30:00,,,,39.63774932753225,89.55223880597009,,100.0,96.44301470588235,22.259081196581224,0.6116207951070365,92.98245614035085,
2016-10-20 21:30:00,,,,39.56194577841427,89.55223880597009,,100.0,96.36948529411764,22.255827010291327,0.6116207951070365,93.29573934837092,
2016-10-20 22:30:00,,,,39.546249614157844,89.55223880597009,,100.0,96.25,22.196924603174633,0.6116207951070365,93.33333333333329,
2016-10-20 23:30:00,,,,39.67244887460078,88.6993603411513,,100.0,96.32352941176471,22.208649485435227,0.6116207951070365,93.1704260651629,
2016-10-21 00:30:00,,,,39.81192950479915,86.56716417910445,,100.0,96.37867647058823,22.23733211233214,0.6116207951070365,93.2456140350877,
2016-10-21 01:30:00,,,,39.895817365942165,86.56716417910445,,100.0,96.50735294117646,22.24748713588002,0.6116207951070365,93.10776942355889,
2016-10-21 02:30:00,,,,39.86962209515971,86.56716417910445,,100.0,96.18566176470587,22.192345848595878,0.6116207951070365,92.89473684210526,
2016-10-21 03:30:00,,,,39.865632434679824,86.56716417910445,,100.0,96.46139705882354,22.177415838130152,0.6116207951070365,93.29573934837092,
2016-10-21 04:30:00,,,,39.79135125600813,87.76119402985069,,100.0,96.25,22.1639575702076,0.6116207951070365,93.15789473684208,
2016-10-21 05:30:00,,,,39.684785324768875,86.99360341151385,,100.0,96.32352941176471,22.165723661259406,0.6116207951070365,93.10776942355889,
