time,y,a,b,c,d,e,f,g,h,i,j,k
2017-02-16 13:30:00,,,,67.42320934239791,0.0,,99.95627394522047,94.57376533501102,81.15137795010887,8.196721311475414,81.88405797101449,93.09593023255815
2017-02-16 14:30:00,,,,67.67830263697783,0.0,,99.93812911976775,94.35357030512742,81.62229589007721,8.196721311475414,81.88405797101449,92.24806201550389
2017-02-16 15:30:00,,,,67.52827703364046,0.0,,99.93863904460481,93.78735451399808,81.27694815749943,8.196721311475414,81.88405797101449,92.97480620155041
2017-02-16 16:30:00,,,,69.06950946659904,0.0,,99.93099017204865,93.69298521547658,84.18369082281508,8.196721311475414,81.88405797101449,92.58720930232559
2017-02-16 17:30:00,,,,69.67055195929123,0.0,,99.9564864139026,93.70871343189683,85.37429413723576,8.196721311475414,81.88405797101449,92.24806201550389
2017-02-16 18:30:00,,,,69.63775977986663,0.0,,99.9393189443876,93.91318024536018,85.37635072015995,8.196721311475414,81.88405797101449,92.9263565891473
2017-02-16 19:30:00,,,,69.54281176625429,0.0,,99.95988591281646,94.18055992450456,85.19948458867945,8.196721311475414,81.88405797101449,92.49031007751938
2017-02-16 20:30:00,76.06006927893075,,,67.59081995932229,0.0,,99.95240701520596,94.46366782006922,81.45507987847176,8.196721311475414,81.88405797101449,92.9263565891473
2017-02-16 21:30:00,,,,66.93823899913623,0.0,,99.94458816770411,94.18055992450456,80.18063126021863,8.196721311475414,81.88405797101449,92.7325581395349
2017-02-16 22:30:00,,,,67.47236996214245,0.0,,99.95954596292508,94.90405787983643,81.26128648753829,8.196721311475414,81.88405797101449,93.94379844961242
2017-02-16 23:30:00,,,,67.39860138313324,0.0,,99.95138716553177,94.33784208870716,81.12745039877932,8.196721311475414,81.88405797101449,92.7325581395349
2017-02-17 00:30:00,,,,67.30398516223005,0.0,,99.95240701520596,94.46366782006922,80.99108313103675,8.196721311475414,81.88405797101449,92.9263565891473
2017-02-17 01:30:00,,,,67.29381018581502,0.0,,99.94968741607488,94.41648317080842,80.92812005381917,8.196721311475414,81.88405797101449,92.7325581395349
2017-02-17 02:30:00,,,,67.53740133314317,0.0,,99.9512171905861,94.1333752752438,81.47833508538378,8.196721311475414,81.88405797101449,92.24806201550389
2017-02-17 03:30:00,,,,67.38754162616027,0.0,,99.94033879406176,94.8096885813149,81.44701174546147,8.196721311475414,81.88405797101449,92.7325581395349
2017-02-17 04:30:00,,,,68.64448300613043,0.0,,99.94526806748686,94.1333752752438,83.90130616745488,8.196721311475414,81.88405797101449,91.90891472868218
2017-02-17 05:30:00,,,,69.55248905360554,0.0,,99.95478666444566,94.10191884240328,85.61396514724736,8.196721311475414,81.88405797101449,92.49031007751938
2017-02-17 06:30:00,,,,69.46356860754341,0.0,,99.94526806748686,94.68386284995283,85.44722373170134,8.196721311475414,81.88405797101449,92.58720930232559
2017-02-17 07:30:00,,,,69.3735974845689,0.0,,99.94628791716102,94.8096885813149,85.23507929313661,8.196721311475414,81.88405797101449,92.24806201550389
2017-02-17 08:30:00,76.63756808451328,,,67.97829854486773,0.0,,99.95954596292508,94.46366782006922,82.51928244239787,8.196721311475414,81.88405797101449,92.24806201550389
