time,y,a,b,c,d,e,f,g,h,i,j,k
2016-10-19 13:30:00,,,,39.22119776585048,89.55223880597009,,100.0,96.42693014705883,10.38949339052174,0.6116207951070365,93.53070175438594,
2016-10-19 14:30:00,,,,39.208173304093926,89.55223880597009,,100.0,96.57169117647058,10.377737835747443,0.6116207951070365,93.42105263157893,
2016-10-19 15:30:00,,,,39.19817778693192,89.55223880597009,,100.0,96.46139705882354,10.373892560821272,0.6116207951070365,93.54636591478697,
2016-10-19 16:30:00,,,,39.21695724341811,89.55223880597009,,100.0,96.44301470588235,10.372793910842367,0.6116207951070365,93.42105263157893,
2016-10-19 17:30:00,,,,39.211505143147924,89.55223880597009,,100.0,96.36948529411764,10.392569610462676,0.6116207951070365,93.48370927318297,
2016-10-19 18:30:00,,,,39.23028459963412,89.55223880597009,,100.0,96.37867647058823,10.396854345380408,0.6116207951070365,93.59649122807016,
2016-10-19 19:30:00,,,,39.248155372741934,89.55223880597009,,100.0,96.46139705882354,10.394217585431035,0.6116207951070365,93.23308270676688,
2016-10-19 20:30:00,,,,39.26602614584975,89.55223880597009,,100.0,96.37867647058823,10.375979995781195,0.6116207951070365,93.33333333333329,
2016-10-19 21:30:00,,,,39.28541139125484,89.55223880597009,,100.0,96.46139705882354,10.335659541555348,0.6116207951070365,93.42105263157893,
2016-10-19 22:30:00,,,,39.32872529895683,89.55223880597009,,100.0,96.25,10.35653389115456,0.6116207951070365,93.2456140350877,
2016-10-19 23:30:00,,,,39.42898336503629,89.55223880597009,,100.0,96.46139705882354,10.356094431162997,0.6116207951070365,93.23308270676688,
2016-10-20 00:30:00,,,,39.53772247598048,88.95522388059703,,100.0,96.25,10.353677401209405,0.6116207951070365,93.59649122807016,
2016-10-20 01:30:00,,,,39.59587821219574,88.27292110874214,,100.0,96.36948529411764,10.36048903107862,0.6116207951070365,93.48370927318297,
2016-10-20 02:30:00,,,,39.66312078219466,87.16417910447751,,100.0,96.44301470588235,10.382242300660957,0.6116207951070365,93.33333333333329,
2016-10-20 03:30:00,,,,39.68099155530248,89.12579957356081,,100.0,96.46139705882354,10.381802840669396,0.6116207951070365,93.48370927318297,
2016-10-20 04:30:00,,,,39.62253292462775,89.55223880597009,,100.0,96.50735294117646,10.548577907467314,0.6116207951070365,93.33333333333329,
