time,y,a,b,c,d,e,f,g,h,i,j,k
2017-06-02 13:30:00,,,,18.066240802365456,0.0,,100.0,98.27249022164276,93.74066147074264,0.0,0.0,
2017-06-02 14:30:00,,,,18.22763409910442,0.0,,100.0,98.10951760104304,94.0415135484392,0.0,0.0,
2017-06-02 15:30:00,,,,18.182795550996993,0.0,,100.0,98.15608120692869,93.96132478755744,0.0,0.0,
2017-06-02 16:30:00,,,,18.432362833531307,0.0,,100.0,98.23989569752283,94.43726527480513,0.0,0.0,
2017-06-02 17:30:00,,,,18.561885094087096,0.0,,100.0,98.20264481281431,94.69254244523798,0.0,0.0,
2017-06-02 18:30:00,,,,18.63851824903434,0.0,,100.0,98.30508474576273,94.83099785971005,0.0,0.0,
2017-06-02 19:30:00,,,,18.414121696914876,0.0,,100.0,98.15608120692869,94.40986264069087,0.0,0.0,
2017-06-02 20:30:00,,,,18.35603539595752,0.0,,100.0,98.30508474576273,94.28986794814845,0.0,0.0,
2017-06-02 21:30:00,,,,18.52978476987382,0.0,,100.0,98.10951760104304,94.61754576239898,0.0,0.0,
2017-06-02 22:30:00,,,,18.573604260069693,0.0,,100.0,98.23989569752283,94.68965795743648,0.0,0.0,
2017-06-02 23:30:00,,,,18.51398937224505,0.0,,100.0,98.15608120692869,94.5959121038877,0.0,0.0,
2017-06-03 00:30:00,,,,18.57574428168394,0.0,,100.0,98.30508474576273,94.72600250373542,0.0,0.0,
2017-06-03 01:30:00,,,,18.637295379540504,0.0,,100.0,98.29577202458557,94.8064797133973,0.0,0.0,
2017-06-03 02:30:00,,,,18.67989200024258,0.0,,100.0,98.30508474576273,94.83301700117111,0.0,0.0,
2017-06-03 03:30:00,,,,20.025761784003564,0.0,,100.0,98.4354628422425,97.35348244212274,0.0,0.0,
2017-06-03 04:30:00,,,,20.90052109526308,0.0,,100.0,98.23989569752283,99.00456325970195,0.0,0.0,
2017-06-03 05:30:00,58.77679607365269,,,20.746235727457055,0.0,,100.0,98.4354628422425,98.699096001523,0.0,0.0,
2017-06-03 06:30:00,,,,18.48301001173447,0.0,,100.0,98.30508474576273,94.45139926503249,0.0,0.0,
2017-06-03 07:30:00,,,,18.390683364949624,0.0,,100.0,98.4354628422425,94.30457883593608,0.0,0.0,
