time,y,a,b,c,d,e,f,g,h,i,j,k
2017-05-19 13:30:00,,,,32.456782737849636,50.0,,96.91077149095064,,90.84753443178289,2.631578947368439,82.70676691729322,90.61604584527221
2017-05-19 14:30:00,,,,33.21849987622737,50.0,,96.90975127017487,,90.33948920617487,2.631578947368439,82.70676691729322,90.54441260744986
2017-05-19 15:30:00,,,,32.84099348131029,50.0,,96.92315988608505,,89.87623872702707,2.631578947368439,82.70676691729322,90.87187883749489
2017-05-19 16:30:00,,,,31.780674973182585,50.0,,96.90975127017487,,89.93804507703524,2.631578947368439,82.70676691729322,90.54441260744986
2017-05-19 17:30:00,,,,36.3655652870934,50.0,,96.91733005308065,,89.89555321140462,2.631578947368439,82.70676691729322,90.87187883749489
2017-05-19 18:30:00,,,,40.09406716725809,50.0,,96.92301414025995,,89.74876313013523,2.631578947368439,82.70676691729322,90.25787965616045
2017-05-19 19:30:00,,,,42.01342637888551,50.0,,96.92170242783395,,90.73053322834197,2.631578947368439,82.70676691729322,90.66721244371674
2017-05-19 20:30:00,21.61495122005092,,,40.40968726792636,50.0,,96.91485237405374,,92.45279094299275,2.631578947368439,82.70676691729322,89.97134670487105
2017-05-19 21:30:00,,,,35.61703582332342,50.0,,96.91878751133174,,93.97388087420337,2.631578947368439,82.70676691729322,91.28121162505118
2017-05-19 22:30:00,,,,34.01270731908568,50.0,,96.93219612724192,,94.15216842230407,2.631578947368439,82.70676691729322,90.83094555873926
2017-05-19 23:30:00,,,,32.52124762769202,50.0,,96.90494165794621,,94.58600145601535,2.631578947368439,82.70676691729322,91.07654523127303
2017-05-20 00:30:00,,,,37.7196963445828,50.0,,96.90975127017487,,94.67425379232499,2.631578947368439,82.70676691729322,91.11747851002866
2017-05-20 01:30:00,,,,42.9800313557224,50.0,,96.92024496958285,,94.77320338152082,2.631578947368439,82.70676691729322,90.46254604993861
2017-05-20 02:30:00,,,,41.74643122369832,50.0,,96.90975127017487,,95.28994012509855,2.631578947368439,82.70676691729322,90.54441260744986
2017-05-20 03:30:00,21.099530928107853,,,37.92303702568576,50.0,,96.91077149095064,,95.96475849465894,2.631578947368439,82.70676691729322,90.66721244371674
2017-05-20 04:30:00,,,,33.74040762439144,50.0,,96.91383215327797,,95.8390657732481,2.631578947368439,82.70676691729322,91.11747851002866
2017-05-20 05:30:00,,,,32.79973595181117,50.0,,96.9063991161973,,96.62739388176578,2.631578947368439,82.70676691729322,90.87187883749489
