time,y,a,b,c,d,e,f,g,h,i,j,k
2017-06-02 13:30:00,,,,61.18964010543574,,,,,62.72270639247842,,,
2017-06-02 14:30:00,,,,64.99593314336875,,,,,66.19012865095377,,,
2017-06-02 15:30:00,,,,65.37262907597807,,,,,66.33752629545359,,,
2017-06-02 16:30:00,58.92755364841767,,,63.84920415976251,,,,,65.37013981310542,,,
2017-06-02 17:30:00,,,,63.88248653131829,,,,,65.22703530388253,,,
2017-06-02 18:30:00,,,,59.75849812853416,,,,,61.61507749109186,,,
2017-06-02 19:30:00,,,,61.876467227542705,,,,,63.455401479700605,,,
2017-06-02 20:30:00,,,,67.11692791251905,,,,,68.47980079852326,,,
2017-06-02 21:30:00,,,,67.28939111058111,,,,,68.61145694700826,,,
2017-06-02 22:30:00,60.0602822368563,,,65.58442598587888,,,,,66.96575509094302,,,
2017-06-02 23:30:00,,,,61.00961273202003,,,,,62.73415475321641,,,
2017-06-03 00:30:00,,,,60.37573483738812,,,,,62.02006325219316,,,
2017-06-03 01:30:00,,,,62.994452344805325,,,,,64.61025486913107,,,
2017-06-03 02:30:00,,,,69.09874185516298,,,,,70.32012478713199,,,
2017-06-03 03:30:00,,,,69.42248856029713,,,,,70.64926515834506,,,
2017-06-03 04:30:00,59.3118748790511,,,68.69027638606829,,,,,70.02389845304023,,,
2017-06-03 05:30:00,,,,63.732715859317,,,,,65.2170179882369,,,
2017-06-03 06:30:00,,,,63.35753276177823,,,,,64.79485968602881,,,
2017-06-03 07:30:00,,,,63.755408385377734,,,,,64.95513673635872,,,
2017-06-03 08:30:00,,,,76.57063426945203,,,,,77.20058959057803,,,
2017-06-03 09:30:00,,,,72.42092767046536,,,,,73.30814693971004,,,
2017-06-03 10:30:00,59.47767730689242,,,70.36801047949757,,,,,71.2402867814366,,,
2017-06-03 11:30:00,,,,70.88388723861328,,,,,71.95867141773644,,,
2017-06-03 12:30:00,,,,71.73410054835828,,,,,72.58976230341008,,,
2017-06-03 13:30:00,,,,73.27870515556393,,,,,73.95927245667522,,,
2017-06-03 14:30:00,,,,74.77943754571862,,,,,75.69942328882803,,,
2017-06-03 15:30:00,,,,71.69022833130735,,,,,72.74145308318674,,,
2017-06-03 16:30:00,60.391816433077096,,,70.28480455060786,,,,,71.39770174158178,,,
2017-06-03 17:30:00,,,,63.064042758058505,,,,,64.56159933599506,,,
2017-06-03 18:30:00,,,,63.159351367513935,,,,,64.56159933599494,,,
2017-06-03 19:30:00,,,,66.43615213069471,,,,,67.34927517566084,,,
2017-06-03 20:30:00,,,,73.54345129294003,,,,,74.46443137423276,,,
2017-06-03 21:30:00,,,,73.92619856583237,,,,,74.6189842441934,,,
2017-06-03 22:30:00,59.3440646802585,,,72.25602864775675,,,,,73.30385380443346,,,
2017-06-03 23:30:00,,,,64.88852185334747,,,,,66.32035375434691,,,
2017-06-04 00:30:00,,,,62.8598100235111,,,,,64.34837361725266,,,
2017-06-04 01:30:00,,,,60.58753174728881,,,,,62.35349675868297,,,
2017-06-04 02:30:00,,,,66.97472141587104,,,,,68.55564618841146,,,
2017-06-04 03:30:00,62.45033854273164,,,63.08673528411926,,,,,64.6159790495,,,
2017-06-04 04:30:00,,,,57.74945315461716,,,,,59.601597046323114,,,
2017-06-04 05:30:00,,,,58.560332752523266,,,,,60.418723793986736,,,
2017-06-04 06:30:00,,,,58.22448336682341,,,,,60.22982584181218,,,
2017-06-04 07:30:00,,,,60.604172933066835,,,,,61.828303209834125,,,
2017-06-04 08:30:00,,,,66.39530558378513,,,,,53.737174258360945,,,
2017-06-04 09:30:00,,,,67.3529301835513,,,,,66.95859986548186,,,
2017-06-04 10:30:00,0.0,,,67.02767064334623,,,,,67.9903833769801,,,
2017-06-04 11:30:00,,,,63.36660977220258,,,,,64.74334206270834,,,
2017-06-04 12:30:00,,,,68.71902025241204,,,,,69.72910316404082,,,
2017-06-04 13:30:00,,,,69.6947988730269,,,,,70.46322929635522,,,
2017-06-04 14:30:00,,,,73.76886371847726,,,,,74.94812461540661,,,
2017-06-04 15:30:00,,,,69.64790098583445,,,,,70.6277994819616,,,
2017-06-04 16:30:00,100.0,,,73.81273593552832,,,,,74.57605289142666,,,
2017-06-04 17:30:00,,,,74.88533600066934,,,,,75.39174859399819,,,
2017-06-04 18:30:00,,,,73.91560872033719,,,,,74.76638188869333,,,
2017-06-04 19:30:00,,,,73.59488768534453,,,,,73.85051302966568,,,
2017-06-04 20:30:00,,,,72.0306162222194,,,,,73.066300319123,,,
2017-06-04 21:30:00,,,,70.93986213623005,,,,,71.77120451065423,,,
2017-06-04 22:30:00,58.67599713087283,,,68.34686282501488,,,,,69.46292877688583,,,
2017-06-04 23:30:00,,,,60.96422767989827,,,,,62.447945734770165,,,
2017-06-05 00:30:00,,,,58.905259148647644,,,,,60.747864165199836,,,
2017-06-05 01:30:00,,,,57.83265908350687,,,,,59.73468423990035,,,
2017-06-05 02:30:00,,,,64.77354638797264,,,,,66.24164627427413,,,
2017-06-05 03:30:00,,,,67.64793302234196,,,,,68.5713876844259,,,
2017-06-05 04:30:00,,,,73.21214041245224,,,,,73.84335780420437,,,
2017-06-05 05:30:00,,,,72.46177421737471,,,,,73.17076661085596,,,
2017-06-05 06:30:00,61.904132068187494,,,64.80682875952867,,,,,67.0931181041517,,,
2017-06-05 07:30:00,,,,64.83859829601377,,,,,66.09997281014336,,,
2017-06-05 08:30:00,,,,65.48911737642358,,,,,66.48635498504564,,,
2017-06-05 09:30:00,,,,67.67365121854408,,,,,68.60859485682394,,,
2017-06-05 10:30:00,,,,69.08512633952644,,,,,70.11119220366652,,,
2017-06-05 11:30:00,,,,67.08364554096315,,,,,68.01184905336373,,,
2017-06-05 12:30:00,59.5506552826031,,,62.58447404063996,,,,,63.806007527297304,,,
2017-06-05 13:30:00,,,,60.36363215682232,,,,,62.19035761816868,,,
2017-06-05 14:30:00,,,,62.58749971078157,,,,,64.05787146352998,,,
2017-06-05 15:30:00,,,,67.86275560238415,,,,,68.69016442708104,,,
2017-06-05 16:30:00,,,,72.94890711014693,,,,,73.56144192103497,,,
2017-06-05 17:30:00,,,,71.99128251038074,,,,,72.7757981654002,,,
2017-06-05 18:30:00,59.93349266453194,,,67.61162498064442,,,,,68.23366104265963,,,
2017-06-05 19:30:00,,,,64.21379741180611,,,,,65.42595057170249,,,
2017-06-05 20:30:00,,,,62.91578492112802,,,,,64.2567867313499,,,
2017-06-05 21:30:00,,,,64.52695427144549,,,,,65.96545457147351,,,
2017-06-05 22:30:00,,,,69.00645891584914,,,,,70.27146925399632,,,
2017-06-05 23:30:00,,,,70.38162599513399,,,,,71.39770174158193,,,
2017-06-06 00:30:00,59.84095085024976,,,69.12446005136509,,,,,70.29150388528745,,,
2017-06-06 01:30:00,,,,65.42557830345324,,,,,66.45344094792443,,,
2017-06-06 02:30:00,,,,64.54813396243543,,,,,65.63917629044477,,,
2017-06-06 03:30:00,,,,66.26520176770336,,,,,67.22620529772894,,,
2017-06-06 04:30:00,,,,69.36802649775139,,,,,69.3842212968132,,,
2017-06-06 05:30:00,,,,69.39071902381214,,,,,70.07684712145283,,,
2017-06-06 06:30:00,57.564673943237096,,,65.95507057820546,,,,,67.2805850112338,,,
2017-06-06 07:30:00,,,,64.10487328671427,,,,,64.96086091672743,,,
2017-06-06 08:30:00,,,,63.64345859014453,,,,,64.45999513444679,,,
2017-06-06 09:30:00,,,,65.50575856220159,,,,,65.79372916040597,,,
2017-06-06 10:30:00,,,,68.41645323826796,,,,,69.01214957283298,,,
2017-06-06 11:30:00,,,,67.62675333135176,,,,,68.21219536627615,,,
2017-06-06 12:30:00,58.6565834436577,,,63.6812794669125,,,,,65.75652198800782,,,
2017-06-06 13:30:00,,,,58.474101153492185,,,,,59.88923710986135,,,
2017-06-06 14:30:00,,,,61.22140964192086,,,,,62.399290201634265,,,
2017-06-06 15:30:00,,,,66.70543677328288,,,,,67.56536298458755,,,
2017-06-06 16:30:00,,,,73.24693561907883,,,,,73.90918587844706,,,
2017-06-06 17:30:00,,,,74.1349698055917,,,,,74.7735371141546,,,
2017-06-06 18:30:00,59.09924289269594,,,73.39519345600945,,,,,73.9449620057529,,,
2017-06-06 19:30:00,,,,69.09269051488013,,,,,70.00672591193356,,,
2017-06-06 20:30:00,,,,69.79767165783588,,,,,70.66786874454411,,,
2017-06-06 21:30:00,,,,70.79765563958208,,,,,71.25459723235892,,,
2017-06-06 22:30:00,,,,74.36038223112915,,,,,74.6361567853003,,,
2017-06-06 23:30:00,,,,74.53889676947406,,,,,74.86083086478055,,,
2017-06-07 00:30:00,58.61027499867766,,,73.30442335176618,,,,,73.9635655919518,,,
2017-06-07 01:30:00,,,,67.78106250856536,,,,,68.47550766324642,,,
